age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
52,24603,contractor,divorced,101.53838004550724,14,0.5982131994906225,0,mobile,social_media_ad,1
29,113309,full_time,married,89.5927298032577,8,0.456349282442141,1,desktop,social_media_ad,1
24,105473,unemployed,single,105.9588625149644,12,0.8153839944966221,0,tablet,organic_search,1
46,32632,unemployed,divorced,98.73337186982316,9,0.7570666877964278,0,tablet,organic_search,1
28,50607,unemployed,divorced,159.3539755753348,11,0.7538529530681624,0,mobile,social_media_ad,1
50,111873,full_time,married,108.58523315071886,10,0.6871103807604968,0,desktop,social_media_ad,1
23,85756,contractor,single,97.31631987666401,13,0.7258747760998991,1,mobile,organic_search,1
64,66994,unemployed,single,136.8601211466698,9,0.4048523749315878,0,mobile,social_media_ad,1
32,83382,unemployed,divorced,104.11098917705161,11,0.45774884166606167,1,desktop,social_media_ad,1
49,90354,unemployed,single,69.62551407839314,8,0.8100117822791831,0,tablet,organic_search,1
28,76344,part_time,married,97.51106040795968,8,0.55688008384043,1,mobile,organic_search,1
40,73775,full_time,married,112.27406494744108,7,0.4647469224247709,0,tablet,friend_referral,1
43,27349,full_time,married,109.69058965796604,9,0.5971931561128241,0,mobile,social_media_ad,1
51,91154,full_time,married,120.10349408736647,6,0.552689529976013,0,desktop,organic_search,1
63,47464,full_time,married,103.07432937422304,15,0.4176234781748833,1,desktop,organic_search,1
51,62624,full_time,divorced,101.66221943129328,8,0.6463346819842972,0,tablet,social_media_ad,0
46,57344,part_time,married,71.95049396619616,10,0.41621751770133575,0,mobile,social_media_ad,1
21,103791,contractor,married,130.5684451572433,3,0.40023451350818984,0,desktop,organic_search,1
34,44299,part_time,divorced,93.88792839602135,14,0.8754842503922656,1,mobile,social_media_ad,1
52,67975,unemployed,divorced,80.40930372755355,20,0.5889829778745509,0,mobile,friend_referral,1
30,21462,part_time,divorced,152.55815776397017,10,0.740551830931795,0,tablet,organic_search,1
58,101441,full_time,single,133.60171376485508,14,0.5786504616963749,0,mobile,organic_search,1
56,110456,part_time,single,91.04502155485304,12,0.9580142183020909,0,mobile,social_media_ad,1
32,101788,full_time,married,62.386573114891476,3,0.8375087389002907,0,tablet,organic_search,1
46,60581,part_time,married,85.63057157450935,8,0.6215021545382143,0,desktop,social_media_ad,1
46,91289,full_time,married,131.58271192519808,10,0.5263761502317768,0,mobile,friend_referral,1
28,34175,unemployed,single,103.53426607410718,13,0.4826838295602654,1,mobile,friend_referral,1
49,26191,full_time,married,73.01127306728024,12,0.8574512103869751,1,desktop,friend_referral,1
19,103434,part_time,married,115.67963084454993,15,0.6718220544183122,0,tablet,organic_search,1
64,104518,unemployed,single,95.8028394277391,15,0.5391780273350877,0,desktop,friend_referral,1
31,100158,part_time,divorced,87.0259606441567,9,0.9517756427334598,0,mobile,social_media_ad,1
37,86537,unemployed,single,88.54319040800489,9,0.634057837919215,1,mobile,social_media_ad,1
39,67645,contractor,married,126.12785016273759,11,0.7260956291133015,0,tablet,friend_referral,1
28,43283,contractor,single,110.93272696708158,11,0.914679510564447,1,tablet,friend_referral,1
44,106971,contractor,divorced,70.27884626380607,4,0.9000250380624915,0,desktop,social_media_ad,1
20,112759,part_time,divorced,107.34377560233904,11,0.7827721790352553,0,tablet,friend_referral,1
34,79123,part_time,divorced,102.152301594926,10,0.9331742698426517,0,desktop,friend_referral,1
61,50024,unemployed,divorced,91.59184536818513,9,0.971258896865684,1,desktop,friend_referral,1
45,69630,unemployed,divorced,92.6463775308144,9,0.9610684807701337,1,mobile,social_media_ad,1
46,50734,unemployed,divorced,82.69895139831826,7,0.6094044013860369,1,desktop,social_media_ad,1
38,20515,unemployed,married,86.74947256884546,4,0.6383026577222742,1,desktop,friend_referral,1
64,86727,full_time,married,105.79446897072103,18,0.5443023189887901,0,tablet,social_media_ad,1
33,117800,contractor,single,94.44860185992616,7,0.902097906156497,0,tablet,friend_referral,1
54,66216,full_time,married,110.91363276380672,7,0.4730947635462984,0,mobile,friend_referral,1
37,91833,full_time,divorced,84.30040735112266,5,0.6130500221013698,1,mobile,friend_referral,1
23,78755,full_time,married,114.14989232741645,9,0.40583991802475206,0,mobile,organic_search,1
36,47856,full_time,single,126.28889148912319,11,0.7567877461743452,1,desktop,organic_search,1
22,93870,contractor,divorced,99.86432720001356,9,0.7950305841695288,0,tablet,friend_referral,1
20,44162,full_time,married,110.41253220549835,8,0.5493925005193029,1,desktop,organic_search,1
18,26008,unemployed,married,111.19285743803134,11,0.842038391379391,1,mobile,friend_referral,1
55,27987,part_time,single,89.95803952782677,7,0.6289220727520283,1,tablet,organic_search,1
32,82532,unemployed,divorced,111.26729935664096,14,0.5870266470707923,1,desktop,friend_referral,1
51,116502,part_time,single,54.63131133942688,15,0.9736992539665213,0,tablet,organic_search,1
52,23332,unemployed,divorced,46.66866915656013,9,0.7532154786616656,0,desktop,social_media_ad,1
42,86323,unemployed,divorced,93.41043472024768,11,0.5513916375186959,1,mobile,social_media_ad,1
41,58990,part_time,married,112.66931618100787,10,0.9899452911110161,0,desktop,organic_search,0
29,29873,contractor,single,98.298933394969,6,0.6325297830021148,0,desktop,friend_referral,1
35,102542,full_time,single,114.91747257957869,10,0.7886978705542859,0,mobile,organic_search,1
32,105761,unemployed,single,75.96528701702726,10,0.8343123488045137,1,mobile,organic_search,1
61,56444,contractor,divorced,117.65678799958785,7,0.6533774921818776,0,desktop,social_media_ad,0
33,55340,full_time,single,132.57625228828445,17,0.7215500711109615,0,desktop,social_media_ad,1
44,25033,contractor,divorced,86.0717897018824,13,0.5438691571849744,1,desktop,social_media_ad,0
25,93324,contractor,single,115.41997523008662,9,0.679493053459991,1,mobile,organic_search,1
63,35689,full_time,single,100.45636627660225,8,0.5864800528080373,0,mobile,social_media_ad,1
42,107134,unemployed,married,108.83681089871669,7,0.7284747598173129,1,mobile,social_media_ad,1
34,115239,contractor,single,132.53623133402178,10,0.801934203656818,1,tablet,social_media_ad,1
46,20066,unemployed,married,106.5460654635117,8,0.7684031205161999,0,tablet,friend_referral,1
25,65246,unemployed,married,115.28884241994034,9,0.8660300563653306,0,mobile,friend_referral,1
32,27533,unemployed,divorced,74.73910717640635,10,0.4249180175088306,0,tablet,organic_search,0
44,100639,full_time,single,114.67281571905563,11,0.4471580566345975,1,tablet,social_media_ad,1
63,90152,part_time,single,132.20014301708255,11,0.5231884637767275,0,desktop,organic_search,0
24,79658,unemployed,single,81.52998754173558,13,0.9914815201318624,1,desktop,organic_search,1
20,58498,part_time,married,93.5395370870365,13,0.8801608316469873,1,desktop,social_media_ad,1
46,31772,part_time,single,113.72253268448475,8,0.9544726103487229,0,tablet,organic_search,1
61,109385,contractor,divorced,108.955682555999,12,0.563254210923275,0,tablet,social_media_ad,1
41,69036,unemployed,divorced,72.8054449646784,9,0.7443138975046419,0,desktop,social_media_ad,1
20,78531,unemployed,single,103.29822744823682,9,0.7329308777536884,0,desktop,friend_referral,1
37,32940,unemployed,married,93.34636389538083,12,0.7417113706937644,0,mobile,organic_search,1
63,36932,part_time,divorced,80.62689735405795,13,0.8305401645217501,0,tablet,organic_search,0
32,115305,full_time,divorced,127.13449736785341,17,0.6363880188186058,1,desktop,social_media_ad,1
42,76827,part_time,married,100.10920755146479,9,0.8063262161158785,0,desktop,friend_referral,0
47,81431,unemployed,divorced,119.6609730581221,7,0.8730622264766164,0,desktop,friend_referral,1
31,44648,unemployed,married,76.53173947509359,12,0.5734439415989638,0,tablet,organic_search,1
24,52966,unemployed,divorced,111.77891315042181,6,0.9674459194329931,0,desktop,friend_referral,1
34,47777,part_time,married,121.23379045633175,11,0.7108288088215473,1,desktop,organic_search,1
61,52567,unemployed,divorced,95.15702799291476,13,0.8396576222646477,0,desktop,organic_search,1
37,37174,contractor,single,90.05639781643696,12,0.8373549401116446,0,desktop,friend_referral,1
53,62598,unemployed,divorced,73.91456517974369,9,0.7391459914526495,1,desktop,social_media_ad,1
26,79199,full_time,divorced,82.63894641797447,12,0.5936102167902308,0,mobile,organic_search,1
55,33798,contractor,single,90.94733430729018,8,0.8001636771754794,0,desktop,organic_search,1
65,85364,unemployed,single,80.48177659686682,14,0.45237092399527895,1,mobile,organic_search,1
39,37558,contractor,single,84.64106677789933,20,0.9888612326281571,0,tablet,organic_search,1
19,81084,unemployed,single,103.16193832809418,10,0.5103983567716384,0,tablet,friend_referral,1
41,64237,full_time,married,105.5557639678542,10,0.5652557116015702,0,tablet,friend_referral,1
25,85497,unemployed,married,121.81690041063541,12,0.9726634819358835,0,tablet,friend_referral,1
28,20178,contractor,divorced,84.76453292243096,18,0.5119248264496122,1,tablet,friend_referral,1
30,106006,full_time,divorced,100.46370422269032,8,0.5020556190092121,1,desktop,organic_search,1
34,37118,part_time,divorced,91.64606454920197,12,0.8827215879172958,1,desktop,social_media_ad,1
25,42616,full_time,married,90.23269500725775,9,0.5507729028881332,0,tablet,social_media_ad,1
38,20798,full_time,divorced,93.67721540720687,7,0.45683595280817635,1,desktop,friend_referral,1
35,27601,full_time,divorced,96.0764907050708,10,0.5359858166869613,1,mobile,organic_search,1
47,45363,contractor,married,105.00792532592125,8,0.933024151427919,0,mobile,friend_referral,1
35,22795,full_time,divorced,93.39284066846251,5,0.568191511272433,1,desktop,social_media_ad,1
63,117462,unemployed,married,124.54661260103538,7,0.8170363098502184,0,tablet,friend_referral,1
64,65264,full_time,married,65.91199236624196,11,0.6370835376876852,0,tablet,organic_search,1
48,92833,full_time,single,121.07907250978569,10,0.5572712602610506,0,mobile,organic_search,0
55,23084,unemployed,single,92.62992668115923,6,0.486428444291606,1,desktop,organic_search,1
49,115865,unemployed,married,96.2233416679469,12,0.983315037132702,0,mobile,friend_referral,1
28,96646,part_time,married,99.80769043272713,10,0.7126693265606512,0,desktop,social_media_ad,1
62,20731,full_time,single,114.11284086511942,13,0.4688529959140981,1,tablet,organic_search,1
42,21129,contractor,divorced,82.39416882061447,15,0.5192883856480277,0,mobile,social_media_ad,1
50,48022,full_time,divorced,86.86281545561003,16,0.6443782466302005,0,desktop,social_media_ad,1
55,21605,full_time,divorced,110.01119343795295,8,0.7265023159690163,1,tablet,friend_referral,1
58,97506,unemployed,married,66.03642341249486,10,0.5090780789438105,0,desktop,friend_referral,1
25,64130,part_time,single,99.31666738219495,10,0.5666370146664412,0,tablet,social_media_ad,1
28,49265,full_time,divorced,84.04540659020022,9,0.8702237950699399,1,desktop,organic_search,1
39,52330,contractor,single,79.83541651090243,17,0.6504889599322505,0,mobile,organic_search,1
41,88469,full_time,single,67.2307230347034,5,0.4008414206966334,1,desktop,friend_referral,1
58,35187,contractor,married,115.44604110138071,7,0.4323641730438741,0,mobile,organic_search,0
34,45791,unemployed,divorced,103.17651798419301,4,0.6635970677638372,1,mobile,social_media_ad,1
29,110436,part_time,single,86.55437594503408,12,0.43607064255090294,0,mobile,organic_search,1
63,90610,full_time,married,96.70884180658862,9,0.5043426470870649,0,tablet,friend_referral,1
49,111962,part_time,married,78.14235371491444,12,0.8367258655984464,0,mobile,social_media_ad,1
32,59867,full_time,married,89.27628313119001,10,0.6882302948329425,0,mobile,social_media_ad,1
33,20893,contractor,divorced,96.03307328163883,9,0.6894771598975538,0,mobile,organic_search,1
39,119694,part_time,divorced,101.27900950171623,11,0.7589308550988463,0,tablet,organic_search,1
45,39773,full_time,married,107.84127223949885,9,0.873111200890619,1,desktop,social_media_ad,1
37,24239,unemployed,divorced,63.882951720022795,8,0.4951515706488226,0,tablet,friend_referral,1
50,40863,contractor,divorced,107.90351918449625,9,0.5038285561689433,0,tablet,friend_referral,0
27,71415,part_time,single,65.49007557613241,4,0.47284231013541284,0,desktop,organic_search,1
57,88968,full_time,married,108.63066957183166,10,0.9620975663469062,0,desktop,friend_referral,1
49,80430,part_time,married,95.73378091103088,13,0.746374134181987,0,mobile,social_media_ad,1
50,21515,full_time,divorced,121.82919692825303,9,0.4555842537724803,0,mobile,friend_referral,1
19,117206,contractor,married,86.51053821258184,10,0.5323873365409769,0,desktop,social_media_ad,0
50,34605,unemployed,married,115.61680020947428,12,0.8353540299477074,1,desktop,organic_search,1
50,76240,contractor,married,76.65213550082353,11,0.4173950072905268,1,tablet,friend_referral,1
58,25586,part_time,divorced,102.11775735186143,13,0.835393334792184,0,tablet,social_media_ad,1
30,51186,part_time,divorced,59.23998060895223,4,0.9468786509156362,0,tablet,organic_search,1
47,46928,full_time,divorced,117.66125922407562,13,0.43382905946283234,0,desktop,social_media_ad,1
50,118264,contractor,single,134.53746806679092,6,0.5118522674551352,1,mobile,friend_referral,1
30,103087,full_time,married,86.03555555052498,13,0.4014271609681424,0,tablet,social_media_ad,1
43,107029,contractor,single,102.4526113396263,10,0.46541830875427237,1,tablet,organic_search,1
39,40711,part_time,divorced,108.87675849590401,6,0.7701949124033456,0,desktop,organic_search,1
56,74962,full_time,single,68.9949000569478,9,0.4268906778034814,0,tablet,friend_referral,0
19,40039,full_time,married,85.01786606419512,14,0.6555010452917953,1,desktop,organic_search,1
55,56561,contractor,married,83.77980362725027,12,0.7020410599300907,1,mobile,friend_referral,1
56,95483,unemployed,divorced,148.14127300870595,8,0.9439774589635257,0,tablet,organic_search,1
43,117871,contractor,divorced,120.9160472872072,12,0.6845742133082917,1,tablet,friend_referral,1
63,101395,unemployed,single,95.65834270167797,9,0.4855273114869033,1,tablet,organic_search,1
32,108658,contractor,divorced,115.58081488068015,20,0.5735753287785973,0,desktop,friend_referral,1
51,21577,part_time,single,104.22499035417438,4,0.8033172193949487,1,desktop,social_media_ad,1
59,48350,full_time,married,111.86074547859496,12,0.4672694861336586,1,mobile,social_media_ad,1
61,53798,contractor,married,78.9297167750535,11,0.5390456606012453,0,desktop,friend_referral,1
57,117434,part_time,married,127.46752783758666,8,0.9974662726425563,1,tablet,organic_search,0
28,101417,contractor,married,84.64519217459318,9,0.4033207425478115,1,tablet,organic_search,1
20,30785,full_time,married,85.68055949163136,7,0.4913099879179429,0,desktop,friend_referral,1
23,92227,contractor,single,111.804543635549,12,0.9062115047561562,1,mobile,organic_search,1
26,81957,unemployed,married,106.91521503486932,11,0.4608292139337847,1,desktop,friend_referral,1
23,85431,full_time,single,100.46313472141217,13,0.4201846033507382,0,desktop,social_media_ad,0
26,37297,unemployed,married,116.79200167080081,11,0.47278738231165207,0,tablet,friend_referral,0
56,91894,part_time,single,76.77889522492825,4,0.8161583132186934,1,tablet,organic_search,1
48,83772,part_time,single,136.8870709335074,14,0.9958663190936697,1,tablet,organic_search,1
49,39581,contractor,single,89.98689563908482,9,0.7543813394767824,0,desktop,friend_referral,1
58,75192,unemployed,divorced,98.2317772569428,4,0.4745897614353921,0,desktop,friend_referral,1
29,21462,unemployed,single,137.1965352358522,8,0.51026726257674,0,mobile,friend_referral,1
25,84173,full_time,single,85.81119919686401,7,0.72260920513217,0,tablet,friend_referral,1
